"","year","job","date","category","guest_name","Experience"
"1725",2009,"Political satirist","6/2/09","Media","P.J. O'Rourke",39
"1726",2009,"basketball player","6/22/09","Athletics","Bill Russell",39
"1727",2009,"Comedian","6/23/09","Comedy","Larry David",39
"1728",2009,"Professor","6/24/09","Academic","Reza Aslan",39
"1729",2009,"actress","6/25/09","Acting","Cameron Diaz",39
"1730",2009,"Neurologist","6/29/09","Science","Oliver Sacks",39
"1731",2009,"Author","6/3/09","Media","Michael Lewis",39
"1732",2009,"Author","6/30/09","Media","Mike Kim",39
"1733",2009,"actor","6/4/09","Acting","Will Ferrell",39
"1734",2009,"singer","6/8/09","Musician","Gretchen Peters",39
"1735",2009,"Financier","6/9/09","Business","Peter Schiff",39
"1736",2009,"journalist","7/1/09","Media","Justin Fox",39
"1737",2009,"former us representative","7/13/09","Politician","Barney Frank",39
"1738",2009,"professor","7/14/09","Academic","Peter Mancall",39
"1739",2009,"former hhs secretary","7/15/09","Politician","Kathleen Sebelius",39
"1740",2009,"commentator","7/16/09","Media","Robert Glennon",39
"1741",2009,"Screenwriter","7/2/09","Media","Robert Kenner",39
"1742",2009,"journalist","7/20/09","Media","Brian Williams",39
"1743",2009,"Former United States Secretary of Energy","7/21/09","Politician","Steven Chu",39
"1744",2009,"actor","7/22/09","Acting","Kevin Nealon",39
"1745",2009,"Sports Columnist","7/23/09","Media","Sally Jenkins",39
"1746",2009,"commentator","7/27/09","Media","Bill Kristol",39
"1747",2009,"Band","7/28/09","Musician","Spinal Tap",39
"1748",2009,"lawyer","7/29/09","Misc","John R. Bolton",39
"1749",2009,"screenwriter","7/30/09","Media","Judd Apatow",39
"1750",2009,"author","8/10/09","Media","Douglas Brinkley",39
"1751",2009,"economist","8/11/09","Academic","Austan Goolsbee",39
"1752",2009,"author","8/12/09","Media","Larry Lawton (skit)[4] and Jeff Sharlet (interview)",39
"1753",2009,"journalist","8/12/09","Media","Larry Lawton (skit)[4] and Jeff Sharlet (interview)",39
"1754",2009,"actress","8/13/09","Acting","Rachel McAdams",39
"1755",2009,"stand-up comedian","8/17/09","Comedy","David Cross",39
"1756",2009,"author","8/18/09","Media","Christopher McDougall",39
"1757",2009,"Consultant","8/19/09","Political Aide","Tim Gunn",39
"1758",2009,"american politician","8/20/09","Politician","Betsy McCaughey",39
"1759",2009,"Journalist","8/3/09","Media","Ronald Kessler",39
"1760",2009,"former us representative","8/4/09","Politician","Henry Waxman (D-CA)",39
"1761",2009,"actor","8/5/09","Acting","Paul Giamatti",39
"1762",2009,"swimmer","8/6/09","Athletics","Dara Torres",39
"1763",2009,"basketball player","9/14/09","Athletics","LeBron James",39
"1764",2009,"actor","9/15/09","Acting","Matt Damon",39
"1765",2009,"Comedian","9/16/09","Comedy","Ricky Gervais",39
"1766",2009,"president","9/17/09","Politician","President Bill Clinton",39
"1767",2009,"Academic","9/22/09","Academic","Vali Nasr",39
"1768",2009,"Former Governor of Pennsylvania","9/23/09","Politician","Tom Ridge",39
"1769",2009,"Former Governor of Illinois","9/24/09","Politician","Rod Blagojevich",39
"1770",2009,"professor","9/28/09","Academic","Bruce Bueno de Mesquita",39
"1771",2009,"Former U.S. Congressman","9/29/09","Politician","Ron Paul",39
"1772",2009,"writer","9/30/09","Media","Jon Krakauer",39
"1773",2010,"lawyer","1/11/10","Misc","John Yoo",40
"1774",2010,"Editor","1/12/10","Media","Paul Ingrassia",40
"1775",2010,"musician","1/13/10","Musician","Ringo Starr and The Ben Harper Band",40
"1776",2010,"rock band","1/13/10","Musician","Ringo Starr and The Ben Harper Band",40
"1777",2010,"Journalist","1/14/10","Media","Tom Brokaw",40
"1778",2010,"comptroller of the us","1/18/10","Government","David M. Walker",40
"1779",2010,"actor","1/19/10","Acting","Colin Firth",40
"1780",2010,"writer","1/20/10","Media","Jim Wallis",40
"1781",2010,"actress","1/21/10","Acting","Julie Andrews",40
"1782",2010,"busines magnate","1/25/10","Business","Bill Gates",40
"1783",2010,"us senator","1/26/10","Politician","Elizabeth Warren",40
"1784",2010,"journalist","1/27/10","Media","Ethan Watters",40
"1785",2010,"biographer","1/28/10","Media","Doris Kearns Goodwin",40
"1786",2010,"Author","1/4/10","Media","Michael Pollan",40
"1787",2010,"film director","1/5/10","Media","George Lucas",40
"1788",2010,"military","1/6/10","Military","Michael Mullen",40
"1789",2010,"actress","1/7/10","Acting","Maggie Gyllenhaal",40
"1790",2010,"stunt perfomrer","10/11/10","Acting","Johnny Knoxville",40
"1791",2010,"former mjority leader","10/12/10","Politician","Eric Cantor",40
"1792",2010,"former us secretary of state","10/13/10","Politician","Condoleezza Rice",40
"1793",2010,"writer","10/14/10","Media","David Rakoff",40
"1794",2010,"economist","10/25/10","Academic","Austan Goolsbee",40
"1795",2010,"Former United States Senator","10/26/10","Politician","Ted Kaufman",40
"1796",2010,"president","10/27/10","Politician","President Barack Obama",40
"1797",2010,NA,"10/28/10",NA,"none",40
"1798",2010,"Author","10/4/10","Media","Sam Harris",40
"1799",2010,"actor","10/5/10","Acting","Bruce Willis",40
"1800",2010,"Writer","10/6/10","Media","Philip Dray",40
"1801",2010,"actress","10/7/10","Acting","Naomi Watts",40
"1802",2010,"Stand-up comedian","11/1/10","Comedy","Zach Galifianakis",40
"1803",2010,"Professional Wrestler","11/10/10","Athletics","Mick Foley",40
"1804",2010,"actress","11/11/10","Acting","Rosario Dawson",40
"1805",2010,"Track and field athlete","11/15/10","Athletics","Marion Jones",40
"1806",2010,"editor","11/16/10","Media","Bethany McLean and Joe Nocera",40
"1807",2010,"journalist","11/16/10","Media","Bethany McLean and Joe Nocera",40
"1808",2010,"rapper","11/17/10","Musician","Jay-Z",40
"1809",2010,"Lawyer","11/18/10","Misc","Philip K. Howard",40
"1810",2010,"Historian","11/2/10","Academic","Michael Beschloss",40
"1811",2010,"actor","11/29/10","Acting","Judah Friedlander",40
"1812",2010,"television host","11/3/10","Media","Chris Wallace",40
"1813",2010,"Author","11/30/10","Media","Susan Casey",40
"1814",2010,"humorist","11/4/10","Media","David Sedaris",40
"1815",2010,"Former Governor of Texas","11/8/10","Politician","Rick Perry",40
"1816",2010,"actor","11/9/10","Acting","Harrison Ford",40
"1817",2010,"musician","12/1/10","Musician","Sting",40
"1818",2010,"former british prime minister","12/13/10","Politician","Gordon Brown",40
"1819",2010,"Comedian","12/14/10","Comedy","Ricky Gervais",40
"1820",2010,"actor","12/15/10","Acting","Paul Rudd",40
"1821",2010,"Former Governor of Arkansas","12/16/10","Politician","Mike Huckabee",40
"1822",2010,"Author","12/2/10","Media","Stacy Schiff",40
"1823",2010,"military officer","12/6/10","Military","Hugh Shelton",40
"1824",2010,"actor","12/7/10","Acting","Seth Green",40
"1825",2010,"actress","12/8/10","Acting","Michelle Williams",40
"1826",2010,"writer","12/9/10","Media","Edmund Morris",40
"1827",2010,"economist","2/1/10","Academic","Austan Goolsbee",40
"1828",2010,"Baseball player","2/10/10","Athletics","Willie Mays",40
"1829",2010,"actor","2/11/10","Acting","Lee Daniels",40
"1830",2010,"journalist","2/2/10","Media","Brian Williams",40
"1831",2010,"Comedian","2/22/10","Comedy","Ricky Gervais",40
"1832",2010,"comedian","2/23/10","Comedy","Jeff Garlin",40
"1833",2010,"actor","2/24/10","Acting","Tracy Morgan",40
"1834",2010,"us representative","2/25/10","Politician","Rep. James Clyburn",40
"1835",2010,"surgeon","2/3/10","Science","Atul Gawande",40
"1836",2010,"former us representative","2/4/10","Politician","Anthony Weiner",40
"1837",2010,"investment banker","2/8/10","Business","Jenny Sanford",40
"1838",2010,"Former U.S. Representative","2/9/10","Politician","Newt Gingrich",40
"1839",2010,"Astrophysicist","3/1/10","Science","Neil DeGrasse Tyson",40
"1840",2010,"comedian","3/10/10","Comedy","Jerry Seinfeld",40
"1841",2010,"journalist","3/11/10","Media","Eamon Javers",40
"1842",2010,"Author","3/15/10","Media","Michael Lewis",40
"1843",2010,"actor","3/16/10","Acting","Jude Law",40
"1844",2010,"actor","3/17/10","Acting","Snoop Dogg",40
"1845",2010,"former governor of washington","3/18/10","Politician","Gary Locke",40
"1846",2010,"actor","3/2/10","Acting","Robert Pattinson",40
"1847",2010,"actor","3/29/10","Acting","Ben Stiller",40
"1848",2010,"Writer","3/3/10","Media","Lynne Olson",40
"1849",2010,"actor","3/30/10","Acting","Robin Williams",40
"1850",2010,"Journalist","3/31/10","Media","Roxana Saberi",40
"1851",2010,"actor","3/4/10","Acting","Scott Patterson",40
"1852",2010,"accountant","3/8/10","Misc","Harry Markopolos",40
"1853",2010,"Author","3/9/10","Media","Marc Thiessen",40
"1854",2010,"television host","4/1/10","Media","Liz Claman",40
"1855",2010,"actor","4/12/10","Acting","Bryan Cranston",40
"1856",2010,"television host","4/13/10","Media","Rachel Maddow",40
"1857",2010,"Diplomat","4/14/10","Government","Richard Burt",40
"1858",2010,"actor","4/15/10","Acting","Tracy Morgan",40
"1859",2010,"us representative","4/19/10","Politician","John Dingell",40
"1860",2010,"author","4/20/10","Media","John M. O'Hara",40
"1861",2010,"author","4/21/10","Media","Fred Pearce",40
"1862",2010,"actress","4/22/10","Acting","Zoe Saldana",40
"1863",2010,"EPA administrator","4/26/10","Government","Lisa P. Jackson",40
"1864",2010,"author","4/27/10","Media","Richard Whittle",40
"1865",2010,"Former Mayor of Cincinnati","4/28/10","Politician","Ken Blackwell",40
"1866",2010,"actor","4/29/10","Acting","Michael Caine",40
"1867",2010,"Professor","4/5/10","Academic","Reza Aslan",40
"1868",2010,"author","4/6/10","Media","Captain Richard Phillips",40
"1869",2010,"actor","4/7/10","Acting","Steve Carell",40
"1870",2010,"journalist","4/8/10","Media","David Remnick",40
"1871",2010,"historian","5/10/10","Academic","Jack Rakove",40
"1872",2010,"Journalist","5/11/10","Media","Sebastian Junger",40
"1873",2010,"Director","5/12/10","Media","Michael Patrick King",40
"1874",2010,"political scientist","5/13/10","Consultant","Ian Bremmer",40
"1875",2010,"journalist","5/3/10","Media","Jonathan Eig",40
"1876",2010,"Former First Lady of the United States","5/4/10","Politician","Rosalynn Carter",40
"1877",2010,"editor","5/5/10","Media","Jon Meacham",40
"1878",2010,"Chef","5/6/10","Misc","Mario Batali",40
"1879",2010,"aei president","6/1/10","Advocacy","Arthur C. Brooks",40
"1880",2010,"Former Governor of Minnesota","6/10/10","Politician","Tim Pawlenty",40
"1881",2010,"actress","6/14/10","Acting","Betty White",40
"1882",2010,"professor","6/15/10","Academic","James M. Tabor",40
"1883",2010,"comedian","6/16/10","Comedy","Louis C.K.",40
"1884",2010,"former us senator","6/17/10","Politician","Fred Thompson",40
"1885",2010,"actor","6/2/10","Acting","Morgan Freeman",40
"1886",2010,"film director","6/21/10","Media","Josh Fox",40
"1887",2010,"actress","6/22/10","Acting","Cameron Diaz",40
"1888",2010,"physician","6/23/10","Science","Dr. Connie Mariano",40
"1889",2010,"actor","6/24/10","Acting","Adam Sandler and Chris Rock",40
"1890",2010,"comedian","6/24/10","Comedy","Adam Sandler and Chris Rock",40
"1891",2010,"former senior advisor to the presidnet","6/28/10","Political Aide","David Axelrod",40
"1892",2010,"actor","6/29/10","Acting","Helen Mirren",40
"1893",2010,"actor","6/3/10","Acting","Jonah Hill",40
"1894",2010,"soccer player","6/30/10","Athletics","Landon Donovan and Bob Bradley",40
"1895",2010,"soccer manager","6/30/10","Athletics","Landon Donovan and Bob Bradley",40
"1896",2010,"actor","6/7/10","Acting","John C. Reilly",40
"1897",2010,"author","6/8/10","Media","Christopher Hitchens",40
"1898",2010,"Geneticist","6/9/10","Academic","Spencer Wells",40
"1899",2010,"author","7/1/10","Media","Jere Van Dyk",40
"1900",2010,"Author","7/26/10","Media","William Rosen",40
"1901",2010,"journalist","7/27/10","Media","Fareed Zakaria",40
"1902",2010,"writer","7/28/10","Media","Robert O'Connell",40
"1903",2010,"actor","7/29/10","Acting","Liev Schreiber",40
"1904",2010,"actor","7/5/10","Acting","Denis Leary",40
"1905",2010,"actress","7/6/10","Acting","Julianne Moore",40
"1906",2010,"writer","7/7/10","Media","Daniel Okrent",40
"1907",2010,"Novelist","7/8/10","Media","Marilynne Robinson",40
"1908",2010,"actor","8/10/10","Acting","Jason Bateman",40
"1909",2010,"actress","8/11/10","Acting","Laura Linney",40
"1910",2010,"rock band","8/12/10","Musician","Arcade Fire",40
"1911",2010,"actress","8/16/10","Acting","Emma Thompson",40
"1912",2010,"former us representative","8/17/10","Politician","Dick Armey",40
"1913",2010,"author","8/18/10","Media","Edward P. Kohn",40
"1914",2010,"actress","8/19/10","Acting","Jennifer Aniston",40
"1915",2010,"Author","8/2/10","Media","Mary Roach",40
"1916",2010,"Former Governor of Illinois","8/23/10","Politician","Rod Blagojevich",40
"1917",2010,"journalist","8/24/10","Media","Brian Williams",40
"1918",2010,"actress","8/25/10","Acting","Drew Barrymore",40
"1919",2010,"Former Mayor of New York City","8/26/10","Politician","Michael Bloomberg",40
"1920",2010,"actor","8/3/10","Acting","Will Ferrell (The interview also featured Rob Riggle",40
"1921",2010,"journalist","8/4/10","Media","Bruce B. Henderson",40
"1922",2010,"university professor","8/5/10","Academic","Akbar Ahmed",40
"1923",2010,"actor","9/13/10","Acting","Ben Affleck",40
"1924",2010,"Former British Prime Minister","9/14/10","Politician","Tony Blair",40
"1925",2010,"actor","9/15/10","Acting","Jon Hamm",40
"1926",2010,"president","9/16/10","Politician","President Bill Clinton",40
"1927",2010,"presidnet","9/20/10","Politician","President Jimmy Carter",40
"1928",2010,"actress","9/21/10","Acting","Sigourney Weaver",40
"1929",2010,"actor","9/22/10","Acting","Edward Norton",40
"1930",2010,"king","9/23/10","Politician","H.M. Abdullah II",40
"1931",2010,"television host","9/27/10","Media","Bill O'Reilly",40
"1932",2010,"author","9/28/10","Media","Arianna Huffington",40
"1933",2010,"journalist","9/29/10","Media","Linda Polman",40
"1934",2010,"singer-songwriter","9/30/10","Musician","Justin Timberlake",40
"1935",2010,"Consultant","9/7/10","Political Aide","Tim Gunn",40
"1936",2010,"United States Senator","9/8/10","Politician","Tim Kaine",40
"1937",2010,"Columnist","9/9/10","Media","Meghan McCain",40
"1938",2011,"actor","1/10/11","Acting","Denis Leary",41
"1939",2011,"actor","1/11/11","Acting","Colin Firth",41
"1940",2011,"Former Governor of Minnesota","1/12/11","Politician","Tim Pawlenty",41
"1941",2011,"Film director","1/13/11","Media","Ron Howard",41
"1942",2011,"Broadcaster","1/17/11","Media","Peter Bergen",41
"1943",2011,"Astrophysicist","1/18/11","Science","Neil deGrasse Tyson",41
"1944",2011,"Baseball player","1/19/11","Athletics","Paul Clemens",41
"1945",2011,"political satirist","1/20/11","Media","Kambiz Hosseini and Saman Arbabi",41
"1946",2011,"journalist","1/20/11","Media","Kambiz Hosseini and Saman Arbabi",41
"1947",2011,"author","1/24/11","Media","Anand Giridharadas",41
"1948",2011,"actor","1/25/11","Acting","James Franco",41
"1949",2011,"journalist","1/26/11","Media","Jonathan Alter",41
"1950",2011,"Business magnate","1/27/11","Business","T. Boone Pickens",41
"1951",2011,"actor","1/3/11","Acting","Paul Giamatti",41
"1952",2011,"busines magnate","1/31/11","Business","Bill Gates",41
"1953",2011,"United States Senator","1/4/11","Politician","Kirsten Gillibrand",41
"1954",2011,"internet entrepreneur","1/5/11","Business","Jimmy Wales",41
"1955",2011,"Stand-up comedian","1/6/11","Comedy","Patton Oswalt",41
"1956",2011,"journalist","10/17/11","Media","Ellen Schultz",41
"1957",2011,"journalist","10/18/11","Media","Calvin Trillin",41
"1958",2011,"minister","10/19/11","Clergy","Al Sharpton",41
"1959",2011,"Journalist","10/20/11","Media","Richard Brookhiser",41
"1960",2011,"Puppeteer","10/24/11","Media","Kevin Clash",41
"1961",2011,"Writer","10/25/11","Media","Walter Isaacson",41
"1962",2011,"physicist","10/26/11","Science","Lisa Randall",41
"1963",2011,"legal analyst","10/27/11","Misc","Andrew Napolitano",41
"1964",2011,"journalist","10/3/11","Media","Thomas Friedman",41
"1965",2011,"actress","10/31/11","Acting","Mindy Kaling",41
"1966",2011,"Author","10/4/11","Media","Michael Lewis",41
"1967",2011,"actor","10/5/11","Acting","Hugh Jackman",41
"1968",2011,"actor","10/6/11","Acting","Jason Sudeikis",41
"1969",2011,"former us secretary of state","11/1/11","Politician","Condoleezza Rice",41
"1970",2011,"actor","11/10/11","Acting","Adam Sandler",41
"1971",2011,"peace activist","11/14/11","Advocacy","Leymah Gbowee",41
"1972",2011,"Astronaut","11/15/11","Science","Mark Kelly",41
"1973",2011,"film actress","11/16/11","Acting","Diane Keaton",41
"1974",2011,"Director","11/17/11","Media","Martin Scorsese",41
"1975",2011,"Journalist","11/2/11","Media","Tom Brokaw",41
"1976",2011,"Author","11/28/11","Media","Merrill Markoe",41
"1977",2011,"actress","11/29/11","Acting","Betty White",41
"1978",2011,"singer-songwriter","11/3/11","Musician","Brad Paisley",41
"1979",2011,"singer-songwriter","11/30/11","Musician","Bono",41
"1980",2011,"actor","11/7/11","Acting","Clint Eastwood",41
"1981",2011,"us president","11/8/11","Politician","Bill Clinton",41
"1982",2011,"Minority Leader of the United States House of Representatives","11/9/11","Politician","Nancy Pelosi",41
"1983",2011,"sportscaster","12/1/11","Media","Bob Costas",41
"1984",2011,"chef","12/12/11","Misc","Anne Burrell",41
"1985",2011,"academic","12/13/11","Academic","Lawrence Lessig",41
"1986",2011,"us official","12/14/11","Government","Melody Barnes",41
"1987",2011,"actor","12/15/11","Acting","Matt Damon",41
"1988",2011,"photojournalist","12/5/11","Media","Ben Lowy",41
"1989",2011,"actor","12/6/11","Acting","Jonah Hill",41
"1990",2011,"actor","12/7/11","Acting","Ralph Fiennes",41
"1991",2011,"political figure","12/8/11","Politician","Ed Gillespie",41
"1992",2011,"Former Lieutenant Governor of Maryland","2/1/11","Politician","Michael Steele",41
"1993",2011,"economist","2/14/11","Academic","Edward Glaeser",41
"1994",2011,"actress","2/15/11","Acting","January Jones",41
"1995",2011,"journalist","2/16/11","Media","Brian Williams",41
"1996",2011,"political figure","2/17/11","Politician","Ed Gillespie",41
"1997",2011,"actor","2/2/11","Acting","Matthew Perry",41
"1998",2011,"journalist","2/21/11","Media","Lisa Ling",41
"1999",2011,"journalist","2/22/11","Media","Anderson Cooper",41
"2000",2011,"former secretary of defense","2/23/11","Politician","Donald Rumsfeld",41
"2001",2011,"economist","2/24/11","Academic","Austan Goolsbee",41
"2002",2011,"radio personality","2/28/11","Media","Howard Stern",41
"2003",2011,"ADMIRAL","2/3/11","Military","Admiral Michael Mullen",41
"2004",2011,"prince","3/1/11","Politician","Prince Zeid Ra'ad",41
"2005",2011,"actor","3/10/11","Acting","Trey Parker & Matt Stone",41
"2006",2011,"actor","3/10/11","Acting","Trey Parker & Matt Stone",41
"2007",2011,"professor","3/2/11","Academic","Allison Stanger",41
"2008",2011,"Author","3/21/11","Media","Sarah Vowell",41
"2009",2011,"author","3/22/11","Media","T.J. English",41
"2010",2011,"Comedian","3/23/11","Comedy","Richard Lewis",41
"2011",2011,"news anchor","3/24/11","media","Bret Baier",41
"2012",2011,"professor","3/28/11","Academic","Dr. Mansour El-Kikhia[4]",41
"2013",2011,"physician","3/29/11","Science","Dr. Miguel Angelo Laporta Nicolelis[6]",41
"2014",2011,"historian","3/3/11","Academic","Diane Ravitch",41
"2015",2011,"actor","3/30/11","Acting","Jake Gyllenhaal[8]",41
"2016",2011,"Stand-up comedian","3/31/11","Comedy","Norm Macdonald[10]",41
"2017",2011,"United States Senate member","3/7/11","Politician","Rand Paul",41
"2018",2011,"author","3/8/11","Media","Brian Christian",41
"2019",2011,"film actor","3/9/11","Acting","Aaron Eckhart",41
"2020",2011,"rock band","4/11/11","Musician","Foo Fighters",41
"2021",2011,"former governor of massachusetts","4/12/11","Politician","Deval Patrick",41
"2022",2011,"actor","4/13/11","Acting","Tracy Morgan",41
"2023",2011,"Comedian","4/14/11","Comedy","Ricky Gervais",41
"2024",2011,"journalist","4/25/11","Media","Gigi Ibrahim",41
"2025",2011,"us senator","4/26/11","Politician","Elizabeth Warren",41
"2026",2011,"us senator","4/27/11","Politician","Bernie Sanders",41
"2027",2011,"writer","4/28/11","Media","William Cohan",41
"2028",2011,"actor","4/4/11","Acting","Billy Crystal",41
"2029",2011,"stand-up comedian","4/5/11","Comedy","Colin Quinn",41
"2030",2011,"Former Governor of Arkansas","4/6/11","Politician","Mike Huckabee",41
"2031",2011,"celbrity chef","4/7/11","Misc","Jamie Oliver",41
"2032",2011,"actor","5/10/11","Acting","Will Ferrell",41
"2033",2011,"actor","5/11/11","Acting","Albert Brooks",41
"2034",2011,"actress","5/12/11","Acting","Kristen Wiig",41
"2035",2011,"journalist","5/16/11","Media","Jon Ronson",41
"2036",2011,"journalist","5/17/11","Media","Annie Jacobsen",41
"2037",2011,"Historian","5/18/11","Academic","Richard Beeman",41
"2038",2011,"EPA administrator","5/19/11","Government","Lisa P. Jackson",41
"2039",2011,"Lawyer","5/2/11","Misc","Philip K. Howard",41
"2040",2011,"television host","5/3/11","Media","Rachel Maddow",41
"2041",2011,"comedian","5/31/11","Comedy","Jimmy Fallon[12]",41
"2042",2011,"author","5/4/11","Media","David Barton",41
"2043",2011,"editor","5/5/11","Media","Jon Meacham",41
"2044",2011,"actress","5/9/11","Acting","Keira Knightley",41
"2045",2011,"former white house press secretary","6/1/11","Political Aide","Bill Moyers",41
"2046",2011,"journalist","6/13/11","Media","Alex Prud'homme",41
"2047",2011,"director","6/14/11","Media","J.J. Abrams",41
"2048",2011,"actor","6/15/11","Acting","Trey Parker & Matt Stone",41
"2049",2011,"actor","6/15/11","Acting","Trey Parker & Matt Stone",41
"2050",2011,"American football quarterback","6/2/11","Athletics","Tim Tebow",41
"2051",2011,"Former Mayor of New Orleans","6/20/11","Politician","Ray Nagin",41
"2052",2011,"actress","6/21/11","Acting","Cameron Diaz",41
"2053",2011,"Professor","6/22/11","Academic","Mitchell Zuckoff",41
"2054",2011,"journalist","6/23/11","Media","Bruce Headlam",41
"2055",2011,"actress","6/27/11","Acting","Jennifer Aniston",41
"2056",2011,"comedian","6/28/11","Comedy","Louis C.K.",41
"2057",2011,"actor","6/29/11","Acting","Tom Hanks",41
"2058",2011,"commentator","6/30/11","Media","Bill Kristol",41
"2059",2011,"Journalist","6/6/11","Media","Maziar Bahari",41
"2060",2011,"journalist","6/7/11","Media","Fareed Zakaria",41
"2061",2011,"television host","6/8/11","Media","Larry King",41
"2062",2011,"biographer","6/9/11","Media","Howard Wasdin",41
"2063",2011,"actor","7/11/11","Acting","Denis Leary",41
"2064",2011,"Singer","7/12/11","Musician","Kid Rock",41
"2065",2011,"Economist","7/13/11","Academic","Matthew Richardson",41
"2066",2011,"military","7/14/11","Military","Leroy Petry",41
"2067",2011,"actor","7/18/11","Acting","Daniel Radcliffe",41
"2068",2011,"Former President of Pakistan","7/19/11","Politician","Pervez Musharraf",41
"2069",2011,"actor","7/20/11","Acting","Steve Carell",41
"2070",2011,"author","7/21/11","Media","Scott Miller",41
"2071",2011,"actor","7/25/11","Acting","Neil Patrick Harris",41
"2072",2011,"journalist","7/26/11","Media","Juan Williams",41
"2073",2011,"Film actress","7/27/11","Acting","Rachel Weisz",41
"2074",2011,"Diplomat","7/28/11","Government","Peter Tomsen",41
"2075",2011,"actress","8/1/11","Acting","Freida Pinto",41
"2076",2011,"lawyer","8/10/11","Misc","John Coffee",41
"2077",2011,"Journalist","8/11/11","Media","Michael Wallis",41
"2078",2011,"television host","8/15/11","Media","Ali Velshi",41
"2079",2011,"actor","8/16/11","Acting","Matt Long",41
"2080",2011,"Former Lieutenant Governor of Maryland","8/17/11","Politician","Michael Steele",41
"2081",2011,"actress","8/18/11","Acting","Anne Hathaway",41
"2082",2011,"actor","8/2/11","Acting","Jason Bateman",41
"2083",2011,"economist","8/3/11","Academic","Austan Goolsbee",41
"2084",2011,"us senator","8/4/11","Politician","Dick Durbin",41
"2085",2011,"author","8/8/11","Media","Mark Adams",41
"2086",2011,"journalist","8/9/11","Media","Jay Bahadur",41
"2087",2011,"ADMIRAL","9/12/11","Military","Admiral Michael Mullen",41
"2088",2011,"journalist","9/13/11","Media","Jim Lehrer",41
"2089",2011,"hip-hop artist","9/14/11","Musician","Common",41
"2090",2011,"author","9/15/11","Media","Caroline Kennedy",41
"2091",2011,"Journalist","9/20/11","Media","Ron Suskind",41
"2092",2011,"Former Governor of Indiana","9/21/11","Politician","Mitch Daniels",41
"2093",2011,"former governor of michigan","9/22/11","Politician","Jennifer Granholm",41
"2094",2011,"Former U.S. Congressman","9/26/11","Politician","Ron Paul",41
"2095",2011,"actor","9/27/11","Acting","Seth Rogen",41
"2096",2011,"television host","9/28/11","Media","Bill O'Reilly",41
"2097",2011,"Singer","9/29/11","Musician","Tony Bennett",41
"2098",2011,"former governor of louisiana","9/6/11","Politician","Buddy Roemer",41
"2099",2011,"neurosurgeon","9/7/11","Science","Dr. Sanjay Gupta",41
"2100",2011,"actress","9/8/11","Acting","Marion Cotillard",41
"2101",2012,"legal analyst","1/10/12","Misc","Andrew Napolitano",42
"2102",2012,"former us senator","1/11/12","Politician","Jim DeMint",42
"2103",2012,"singer-songwriter","1/12/12","Musician","Dolly Parton",42
"2104",2012,"correspondent","1/16/12","Media","Jodi Kantor",42
"2105",2012,"actor","1/17/12","Acting","Liam Neeson",42
"2106",2012,"journalist","1/18/12","Media","Joe Nocera",42
"2107",2012,"actress","1/19/12","Acting","Elizabeth Banks",42
"2108",2012,"former hhs secretary","1/23/12","Politician","Kathleen Sebelius",42
"2109",2012,"us senator","1/24/12","Politician","Elizabeth Warren",42
"2110",2012,"Writer","1/25/12","Media","Paula Broadwell",42
"2111",2012,"actress","1/26/12","Acting","Tilda Swinton",42
"2112",2012,"basketball player","1/3/12","Athletics","Charles Barkley",42
"2113",2012,"television personality","1/30/12","Media","Lou Dobbs",42
"2114",2012,"professor","1/31/12","Academic","Jonathan Macey",42
"2115",2012,"historian","1/4/12","Academic","Elizabeth Dowling Taylor",42
"2116",2012,"author","1/5/12","Media","Craig Shirley",42
"2117",2012,"film director","1/9/12","Media","George Lucas",42
"2118",2012,"former governor of california","10/1/12","Politician","Arnold Schwarzenegger",42
"2119",2012,"Basketball player","10/10/12","Athletics","Magic Johnson",42
"2120",2012,"Film director","10/11/12","Media","Paul Thomas Anderson",42
"2121",2012,"author","10/15/12","Media","J. K. Rowling",42
"2122",2012,"author","10/16/12","Media","Eugene Jarecki",42
"2123",2012,"Statistician","10/17/12","Media","Nate Silver",42
"2124",2012,"president","10/18/12","Politician","President Barack Obama",42
"2125",2012,"actor","10/2/12","Acting","Liam Neeson",42
"2126",2012,"actor","10/22/12","Acting","D. L. Hughley",42
"2127",2012,"actor","10/23/12","Acting","Gerard Butler",42
"2128",2012,"military","10/24/12","Military","Dakota Meyer",42
"2129",2012,"Minority Leader of the United States House of Representatives","10/25/12","Politician","Nancy Pelosi",42
"2130",2012,"United States Senate member","10/3/12","Politician","Rand Paul",42
"2131",2012,"journalist","10/31/12","Media","Jon Ronson",42
"2132",2012,"television host","10/4/12","Media","Bill O'Reilly",42
"2133",2012,"Musician","10/8/12","Musician","Pete Townshend",42
"2134",2012,"actor","10/9/12","Acting","Ben Affleck",42
"2135",2012,"journalist","11/1/12","Media","Bob Woodruff",42
"2136",2012,"Former Governor of Arkansas","11/12/12","Politician","Mike Huckabee",42
"2137",2012,"actor","11/13/12","Acting","Jason Sudeikis",42
"2138",2012,"editor","11/14/12","Media","Jon Meacham",42
"2139",2012,"legal analyst","11/15/12","Misc","Andrew Napolitano",42
"2140",2012,"author","11/26/12","Media","David Nasaw",42
"2141",2012,"business magnate","11/27/12","Business","Warren Buffett and Carol Loomis",42
"2142",2012,"journalist","11/27/12","Media","Warren Buffett and Carol Loomis",42
